@relation pacman-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C12-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C12-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-L5

@attribute Px numeric
@attribute Py numeric
@attribute PDir {North,South,East,West,Stop}
@attribute DistanceToGhost1 numeric
@attribute DistanceToGhost2 numeric
@attribute DistanceToGhost3 numeric
@attribute DistanceToGhost4 numeric
@attribute North {0,1}
@attribute South {0,1}
@attribute West {0,1}
@attribute East {0,1}
@attribute Action {North,South,East,West,Stop}

@data
11,10,West,11,6,-1,-1,0,0,1,1,West
10,10,West,10,5,-1,-1,0,0,1,1,West
9,10,West,9,4,-1,-1,0,0,1,1,West
8,10,West,8,3,-1,-1,0,0,1,1,West
7,10,West,7,2,-1,-1,0,0,1,1,West
6,10,West,6,3,-1,-1,0,0,1,1,West
5,10,West,5,4,-1,-1,0,1,1,1,West
4,10,West,4,5,-1,-1,0,1,1,1,West
3,10,West,3,6,-1,-1,1,1,1,1,West
2,10,West,2,7,-1,-1,1,1,1,1,North
2,11,North,1,8,-1,-1,1,1,1,1,North
2,12,North,-1,9,-1,-1,1,1,1,1,South
2,11,South,-1,8,-1,-1,1,1,1,1,South
2,10,South,-1,7,-1,-1,1,1,1,1,South
2,9,South,-1,6,-1,-1,1,1,1,1,East
3,9,East,-1,5,-1,-1,1,1,1,1,East
4,9,East,-1,4,-1,-1,1,1,1,1,East
5,9,East,-1,3,-1,-1,1,1,1,0,South
5,8,South,-1,2,-1,-1,1,0,1,1,East
6,8,East,-1,1,-1,-1,0,0,1,1,East
16,6,East,20,13,14,17,1,1,1,1,East
17,6,East,20,13,14,17,1,1,1,1,East
18,6,East,22,13,12,17,1,1,1,1,East
19,6,East,24,13,12,16,1,1,1,1,East
20,6,East,26,15,11,14,1,1,1,1,South
20,5,South,26,16,13,16,1,1,1,1,South
20,4,South,26,17,14,16,1,1,1,1,South
20,3,South,28,19,15,17,1,1,1,1,South
20,2,South,29,19,15,19,1,1,0,1,South
20,1,South,29,20,15,19,1,0,0,1,East
21,1,East,31,22,13,17,1,0,1,1,East
22,1,East,31,23,11,16,1,0,1,1,East
23,1,East,31,23,10,15,1,0,1,1,East
24,1,East,33,25,8,14,1,0,1,0,North
24,2,North,33,23,7,14,1,1,1,1,North
24,3,North,31,23,5,13,1,1,1,1,North
24,4,North,29,22,4,11,1,1,1,1,North
24,5,North,27,22,2,11,1,1,1,1,North
24,6,North,27,22,2,11,1,1,1,1,North
24,7,North,25,20,2,9,1,1,1,1,North
24,8,North,25,22,1,9,1,1,1,1,North
24,9,North,25,22,1,7,1,1,1,1,North
24,10,North,23,24,1,6,1,1,1,1,East
25,10,East,25,24,-1,6,1,1,1,1,East
26,10,East,27,26,-1,4,1,1,1,1,East
27,10,East,28,25,-1,7,1,0,1,0,West
26,10,West,26,23,-1,6,1,1,1,1,West
25,10,West,24,21,-1,4,1,1,1,1,West
24,10,West,24,21,-1,6,1,1,1,1,North
24,11,North,23,24,-1,5,0,1,1,1,West
23,11,West,22,24,-1,7,1,1,1,1,West
22,11,West,20,24,-1,8,1,1,1,1,North
22,12,North,20,26,-1,7,1,1,1,1,North
22,13,North,22,26,-1,5,1,1,1,1,East
23,13,East,23,28,-1,3,1,1,1,1,East
24,13,East,23,30,-1,3,1,0,1,1,East
25,13,East,24,30,-1,1,1,0,1,1,East
26,13,East,25,30,-1,2,1,0,1,1,East
27,13,East,26,31,-1,4,1,0,1,0,North
27,14,North,28,32,-1,3,0,1,1,0,West
26,14,West,26,30,-1,1,0,1,1,1,West
25,14,West,26,30,-1,-1,0,1,1,1,West
24,14,West,26,29,-1,-1,0,1,1,1,West
23,14,West,26,28,-1,-1,0,1,1,1,South
23,13,South,24,27,-1,-1,1,1,1,1,South
23,12,South,22,27,-1,-1,1,1,1,0,South
23,11,South,20,25,-1,-1,1,1,1,1,South
23,10,South,19,25,-1,-1,1,1,1,1,West
22,10,West,18,23,-1,-1,1,1,1,1,West
21,10,West,18,23,-1,-1,1,1,1,1,West
20,10,West,18,22,-1,-1,1,1,1,1,West
19,10,West,16,21,-1,-1,1,1,1,1,West
18,10,West,16,19,-1,-1,1,1,1,1,West
17,10,West,16,18,-1,-1,1,1,1,1,West
16,10,West,14,16,-1,-1,1,1,1,1,West
15,10,West,13,14,-1,-1,1,1,1,1,West
14,10,West,13,12,-1,-1,0,1,1,1,West
13,10,West,12,12,-1,-1,0,1,1,1,West
12,10,West,12,11,-1,-1,0,0,1,1,West
11,10,West,10,9,-1,-1,0,0,1,1,West
10,10,West,9,9,-1,-1,0,0,1,1,West
9,10,West,7,7,-1,-1,0,0,1,1,West
8,10,West,5,5,-1,-1,0,0,1,1,West
7,10,West,3,3,-1,-1,0,0,1,1,West
6,10,West,2,1,-1,-1,0,0,1,1,West
5,10,West,4,-1,-1,-1,0,1,1,1,West
4,10,West,4,-1,-1,-1,0,1,1,1,West
3,10,West,4,-1,-1,-1,1,1,1,1,West
2,10,West,5,-1,-1,-1,1,1,1,1,South
2,9,South,5,-1,-1,-1,1,1,1,1,South
2,8,South,5,-1,-1,-1,1,1,1,1,East
3,8,East,3,-1,-1,-1,1,1,1,1,East
4,8,East,2,-1,-1,-1,1,1,1,1,East
2,6,East,7,7,10,14,0,0,1,1,East
3,6,East,5,6,9,14,0,0,1,1,East
4,6,East,3,6,9,13,0,0,1,1,East
5,6,East,2,6,7,13,0,0,1,1,East
6,6,East,4,6,6,11,0,0,1,1,East
7,6,East,5,5,5,9,0,1,1,1,South
7,5,South,3,4,5,7,1,1,0,0,South
7,4,South,1,3,4,6,1,1,1,1,South
7,3,South,1,1,3,7,1,0,1,1,West
6,3,West,3,3,3,9,1,0,1,1,West
5,3,West,4,5,3,9,1,0,1,1,West
4,3,West,5,6,3,11,1,0,1,1,North
4,4,North,4,6,5,11,0,1,1,1,South
4,3,South,6,6,3,11,1,0,1,1,North
4,4,North,5,8,3,11,0,1,1,1,East
5,4,East,3,7,3,11,0,1,1,1,East
6,4,East,2,7,2,9,0,1,1,1,East
7,4,East,2,5,2,9,1,1,1,1,East
8,4,East,3,3,2,8,0,1,1,1,East
9,4,East,3,3,4,8,0,1,1,1,South
9,3,South,3,1,5,8,1,0,1,1,West
8,3,West,3,1,3,10,1,0,1,1,West
7,3,West,1,3,3,10,1,0,1,1,West
6,3,West,3,4,2,12,1,0,1,1,North
6,4,North,4,7,-1,11,0,1,1,1,East
7,4,East,2,7,-1,11,1,1,1,1,East
8,4,East,2,5,-1,9,0,1,1,1,East
9,4,East,2,3,-1,7,0,1,1,1,South
9,3,South,3,4,-1,6,1,0,1,1,East
10,3,East,5,4,-1,6,1,0,1,1,East
11,3,East,7,2,-1,6,1,0,1,1,North
11,4,North,7,3,-1,7,0,1,1,1,East
12,4,East,7,3,-1,5,0,1,1,1,East
13,4,East,9,3,-1,3,0,1,1,1,East
14,4,East,10,3,-1,3,1,1,1,1,East
15,4,East,12,1,-1,1,0,1,1,1,East
16,4,East,14,-1,-1,1,1,1,1,1,East
17,4,East,14,-1,-1,3,0,1,1,1,East
18,4,East,16,-1,-1,3,1,1,1,0,West
17,4,West,14,-1,-1,1,0,1,1,1,West
16,4,West,14,-1,-1,3,1,1,1,1,West
15,4,West,13,-1,-1,3,0,1,1,1,South
15,3,South,14,-1,-1,2,1,0,1,1,East
16,3,East,15,-1,-1,1,1,0,1,1,East
17,3,East,17,-1,-1,-1,1,0,1,1,East
18,3,East,17,-1,-1,-1,1,0,1,0,West
17,3,West,16,-1,-1,-1,1,0,1,1,West
16,3,West,16,-1,-1,-1,1,0,1,1,West
15,3,West,16,-1,-1,-1,1,0,1,1,West
14,3,West,16,-1,-1,-1,1,0,1,1,West
13,3,West,15,-1,-1,-1,1,0,1,1,West
12,3,West,14,-1,-1,-1,1,0,1,1,West
11,3,West,12,-1,-1,-1,1,0,1,1,West
10,3,West,11,-1,-1,-1,1,0,1,1,West
9,3,West,9,-1,-1,-1,1,0,1,1,West
8,3,West,9,-1,-1,-1,1,0,1,1,North
8,4,North,9,-1,-1,-1,0,1,1,1,West
7,4,West,7,-1,-1,-1,1,1,1,1,West
6,4,West,7,-1,-1,-1,0,1,1,1,West
5,4,West,5,-1,-1,-1,0,1,1,1,West
4,4,West,3,-1,-1,-1,0,1,1,1,West
3,4,West,2,-1,-1,-1,0,1,1,1,West
2,4,West,3,-1,-1,-1,0,1,1,1,West
1,4,West,5,-1,-1,-1,1,1,0,1,North
1,5,North,3,-1,-1,-1,1,1,0,0,North
1,6,North,2,-1,-1,-1,0,1,0,1,East
2,6,East,1,-1,-1,-1,0,0,1,1,East
1,5,South,7,11,13,15,1,1,0,0,South
1,4,South,6,11,13,17,1,1,0,1,South
1,3,South,6,13,12,16,1,0,0,1,East
2,3,East,4,13,11,14,1,0,1,1,East
3,3,East,3,12,9,13,1,0,1,1,East
4,3,East,1,10,7,12,1,0,1,1,East
5,3,East,-1,9,7,11,1,0,1,1,East
6,3,East,-1,7,7,11,1,0,1,1,East
7,3,East,-1,5,7,10,1,0,1,1,East
8,3,East,-1,3,6,10,1,0,1,1,East
9,3,East,-1,4,4,9,1,0,1,1,East
10,3,East,-1,5,2,8,1,0,1,1,East
11,3,East,-1,7,2,6,1,0,1,1,East
12,3,East,-1,8,-1,4,1,0,1,1,East
13,3,East,-1,8,-1,4,1,0,1,1,East
14,3,East,-1,10,-1,5,1,0,1,1,East
15,3,East,-1,11,-1,6,1,0,1,1,North
15,4,North,-1,9,-1,6,0,1,1,1,West
14,4,West,-1,7,-1,4,1,1,1,1,West
13,4,West,-1,5,-1,4,0,1,1,1,West
12,4,West,-1,5,-1,4,0,1,1,1,West
11,4,West,-1,4,-1,4,0,1,1,1,West
10,4,West,-1,4,-1,4,0,1,1,1,West
9,4,West,-1,2,-1,3,0,1,1,1,West
8,4,West,-1,2,-1,3,0,1,1,1,West
7,4,West,-1,4,-1,3,1,1,1,1,North
7,5,North,-1,2,-1,1,1,1,0,0,North
15,3,East,17,14,13,14,1,0,1,1,North
15,4,North,16,13,12,13,1,1,0,0,North
15,5,North,15,12,11,12,0,1,0,1,East
16,5,East,16,13,12,11,0,0,1,1,East
17,5,East,17,14,13,10,0,0,1,1,East
18,5,East,18,15,14,11,1,0,1,0,North
18,6,North,17,14,13,10,1,1,0,0,North
18,7,North,16,13,12,9,1,1,0,0,North
18,8,North,15,12,11,8,0,1,1,1,West
17,8,West,14,11,10,7,0,0,1,1,West
16,8,West,13,10,9,8,0,0,1,1,West
15,8,West,12,9,8,9,1,0,1,1,North
15,9,North,11,8,7,8,1,1,0,0,North
15,10,North,10,7,6,7,1,1,0,0,North
15,11,North,9,6,5,6,0,1,0,1,East
16,11,East,10,7,6,5,0,0,1,1,East
17,11,East,11,8,7,4,0,0,1,1,East
18,11,East,12,9,8,5,0,0,1,1,East
19,11,East,13,10,9,6,1,0,1,1,North
19,12,North,12,9,8,5,1,1,0,0,North
19,13,North,11,8,7,4,1,1,1,0,North
19,14,North,10,7,6,3,1,1,0,0,North
19,15,North,9,6,5,2,1,1,0,1,North
19,16,North,10,7,6,3,1,1,0,0,North
19,17,North,11,8,7,4,0,1,1,0,West
18,17,West,10,7,6,3,0,0,1,1,West
17,17,West,9,6,5,2,0,0,1,1,West
16,17,West,8,5,4,3,0,0,1,1,West
15,17,West,7,4,3,4,1,0,1,1,West
14,17,West,6,3,2,5,0,1,1,1,South
14,16,South,5,2,1,4,1,1,1,0,South
14,15,South,4,1,-1,3,1,0,1,1,West
13,15,West,3,-1,-1,4,1,0,1,1,West
12,15,West,2,-1,-1,5,0,0,1,1,West
11,15,West,1,-1,-1,6,0,0,1,1,West
10,15,West,-1,-1,-1,7,0,0,0,1,East
11,15,East,-1,-1,-1,6,0,0,1,1,East
12,15,East,-1,-1,-1,5,0,0,1,1,East
13,15,East,-1,-1,-1,4,1,0,1,1,East
14,15,East,-1,-1,-1,3,1,0,1,1,East
15,15,East,-1,-1,-1,2,0,0,1,1,East
16,15,East,-1,-1,-1,1,0,0,1,1,East
5,3,East,5,-1,-1,10,0,0,1,1,East
6,3,East,6,-1,-1,9,0,0,1,0,West
5,3,West,5,-1,-1,10,0,0,1,1,West
4,3,West,4,-1,-1,11,0,0,1,1,West
3,3,West,3,-1,-1,12,0,0,1,1,West
2,3,West,2,-1,-1,13,0,0,1,1,West
1,3,West,1,-1,-1,14,0,1,0,1,South
1,2,South,-1,-1,-1,13,1,1,0,0,South
1,1,South,-1,-1,-1,14,1,0,0,1,East
2,1,East,-1,-1,-1,13,0,0,1,1,East
3,1,East,-1,-1,-1,12,0,0,1,1,East
4,1,East,-1,-1,-1,11,0,0,1,1,East
5,1,East,-1,-1,-1,10,0,0,1,1,East
6,1,East,-1,-1,-1,9,0,0,1,1,East
7,1,East,-1,-1,-1,8,0,0,1,1,East
8,1,East,-1,-1,-1,7,0,0,1,1,East
9,1,East,-1,-1,-1,6,1,0,1,1,East
10,1,East,-1,-1,-1,5,0,0,1,0,West
9,1,West,-1,-1,-1,6,1,0,1,1,North
9,2,North,-1,-1,-1,5,1,1,0,0,North
9,3,North,-1,-1,-1,6,0,1,1,1,East
10,3,East,-1,-1,-1,5,0,0,1,1,East
11,3,East,-1,-1,-1,4,0,0,1,1,East
12,3,East,-1,-1,-1,3,0,0,1,1,East
13,3,East,-1,-1,-1,2,0,0,1,1,East
14,3,East,-1,-1,-1,1,0,1,1,0,South
15,3,East,17,14,13,14,1,0,1,1,North
15,4,North,16,13,12,13,1,1,0,0,North
15,5,North,15,12,11,12,0,1,0,1,East
16,5,East,16,13,12,11,0,0,1,1,East
17,5,East,17,14,13,10,0,0,1,1,East
18,5,East,18,15,14,11,1,0,1,0,North
18,6,North,17,14,13,10,1,1,0,0,North
18,7,North,16,13,12,9,1,1,0,0,North
18,8,North,15,12,11,8,0,1,1,1,West
17,8,West,14,11,10,7,0,0,1,1,West
16,8,West,13,10,9,8,0,0,1,1,West
15,8,West,12,9,8,9,1,0,1,1,North
15,9,North,11,8,7,8,1,1,0,0,North
15,10,North,10,7,6,7,1,1,0,0,North
15,11,North,9,6,5,6,0,1,0,1,East
16,11,East,10,7,6,5,0,0,1,1,East
17,11,East,11,8,7,4,0,0,1,1,East
18,11,East,12,9,8,5,0,0,1,1,East
19,11,East,13,10,9,6,1,0,1,1,North
19,12,North,12,9,8,5,1,1,0,0,North
19,13,North,11,8,7,4,1,1,1,0,North
19,14,North,10,7,6,3,1,1,0,0,North
19,15,North,9,6,5,2,1,1,0,1,North
19,16,North,10,7,6,3,1,1,0,0,North
19,17,North,11,8,7,4,0,1,1,0,West
18,17,West,10,7,6,3,0,0,1,1,West
17,17,West,9,6,5,2,0,0,1,1,West
16,17,West,8,5,4,3,0,0,1,1,West
15,17,West,7,4,3,4,1,0,1,1,West
14,17,West,6,3,2,5,0,1,1,1,South
14,16,South,5,2,1,4,1,1,1,0,South
14,15,South,4,1,-1,3,1,0,1,1,West
13,15,West,3,-1,-1,4,1,0,1,1,West
12,15,West,2,-1,-1,5,0,0,1,1,West
11,15,West,1,-1,-1,6,0,0,1,1,West
10,15,West,-1,-1,-1,7,0,0,0,1,East
11,15,East,-1,-1,-1,6,0,0,1,1,East
12,15,East,-1,-1,-1,5,0,0,1,1,East
13,15,East,-1,-1,-1,4,1,0,1,1,East
14,15,East,-1,-1,-1,3,1,0,1,1,East
15,15,East,-1,-1,-1,2,0,0,1,1,East
16,15,East,-1,-1,-1,1,0,0,1,1,East
10,1,East,6,4,5,13,0,0,1,1,East
11,1,East,7,5,4,12,1,0,1,1,North
11,2,North,6,4,3,11,1,1,0,0,North
11,3,North,5,3,2,10,0,1,1,0,West
10,3,West,4,2,3,11,0,0,1,1,West
9,3,West,3,3,4,12,1,0,1,1,North
9,4,North,2,2,3,11,1,1,0,0,North
9,5,North,1,1,2,10,1,1,1,1,West
8,5,West,-1,2,3,11,0,0,1,1,West
7,5,West,-1,3,4,12,0,0,1,1,West
6,5,West,-1,4,5,13,1,1,1,1,North
6,6,North,-1,5,6,12,1,1,0,0,North
6,7,North,-1,6,7,11,0,1,0,1,East
7,7,East,-1,5,6,10,0,0,1,1,East
8,7,East,-1,4,5,9,0,0,1,1,East
9,7,East,-1,3,4,8,0,1,1,1,South
9,6,South,-1,2,3,9,1,1,0,1,South
9,5,South,-1,1,2,10,1,1,1,1,East
10,5,East,-1,-1,1,9,1,0,1,1,East
11,5,East,-1,-1,-1,8,0,0,1,0,West
10,5,West,-1,-1,-1,9,1,0,1,1,North
10,6,North,-1,-1,-1,8,1,1,1,0,North
10,7,North,-1,-1,-1,7,0,1,1,1,East
11,7,East,-1,-1,-1,6,0,0,1,1,East
12,7,East,-1,-1,-1,5,0,0,1,1,East
13,7,East,-1,-1,-1,4,0,1,1,0,South
13,6,South,-1,-1,-1,5,1,1,0,0,South
13,5,South,-1,-1,-1,6,1,1,0,1,East
14,5,East,-1,-1,-1,5,0,0,1,1,East
15,5,East,-1,-1,-1,4,1,0,1,1,North
15,6,North,-1,-1,-1,3,1,1,0,0,North
15,7,North,-1,-1,-1,2,0,1,0,1,East
16,7,East,-1,-1,-1,1,0,0,1,1,East
5,3,East,5,-1,-1,10,0,0,1,1,East
6,3,East,6,-1,-1,9,0,0,1,0,West
5,3,West,5,-1,-1,10,0,0,1,1,West
4,3,West,4,-1,-1,11,0,0,1,1,West
3,3,West,3,-1,-1,12,0,0,1,1,West
2,3,West,2,-1,-1,13,0,0,1,1,West
1,3,West,1,-1,-1,14,0,1,0,1,South
1,2,South,-1,-1,-1,13,1,1,0,0,South
1,1,South,-1,-1,-1,14,1,0,0,1,East
2,1,East,-1,-1,-1,13,0,0,1,1,East
3,1,East,-1,-1,-1,12,0,0,1,1,East
4,1,East,-1,-1,-1,11,0,0,1,1,East
5,1,East,-1,-1,-1,10,0,0,1,1,East
6,1,East,-1,-1,-1,9,0,0,1,1,East
7,1,East,-1,-1,-1,8,0,0,1,1,East
8,1,East,-1,-1,-1,7,0,0,1,1,East
9,1,East,-1,-1,-1,6,1,0,1,1,East
10,1,East,-1,-1,-1,5,0,0,1,0,West
9,1,West,-1,-1,-1,6,1,0,1,1,North
9,2,North,-1,-1,-1,5,1,1,0,0,North
9,3,North,-1,-1,-1,6,0,1,1,1,East
10,3,East,-1,-1,-1,5,0,0,1,1,East
11,3,East,-1,-1,-1,4,0,0,1,1,East
12,3,East,-1,-1,-1,3,0,0,1,1,East
13,3,East,-1,-1,-1,2,0,0,1,1,East
14,3,East,-1,-1,-1,1,0,1,1,0,South
15,3,East,17,14,13,14,1,0,1,1,North
15,4,North,16,13,12,13,1,1,0,0,North
15,5,North,15,12,11,12,0,1,0,1,East
16,5,East,16,13,12,11,0,0,1,1,East
17,5,East,17,14,13,10,0,0,1,1,East
18,5,East,18,15,14,11,1,0,1,0,North
18,6,North,17,14,13,10,1,1,0,0,North
18,7,North,16,13,12,9,1,1,0,0,North
18,8,North,15,12,11,8,0,1,1,1,West
17,8,West,14,11,10,7,0,0,1,1,West
16,8,West,13,10,9,8,0,0,1,1,West
15,8,West,12,9,8,9,1,0,1,1,North
15,9,North,11,8,7,8,1,1,0,0,North
15,10,North,10,7,6,7,1,1,0,0,North
15,11,North,9,6,5,6,0,1,0,1,East
16,11,East,10,7,6,5,0,0,1,1,East
17,11,East,11,8,7,4,0,0,1,1,East
18,11,East,12,9,8,5,0,0,1,1,East
19,11,East,13,10,9,6,1,0,1,1,North
19,12,North,12,9,8,5,1,1,0,0,North
19,13,North,11,8,7,4,1,1,1,0,North
19,14,North,10,7,6,3,1,1,0,0,North
19,15,North,9,6,5,2,1,1,0,1,North
19,16,North,10,7,6,3,1,1,0,0,North
19,17,North,11,8,7,4,0,1,1,0,West
18,17,West,10,7,6,3,0,0,1,1,West
17,17,West,9,6,5,2,0,0,1,1,West
16,17,West,8,5,4,3,0,0,1,1,West
15,17,West,7,4,3,4,1,0,1,1,West
14,17,West,6,3,2,5,0,1,1,1,South
14,16,South,5,2,1,4,1,1,1,0,South
14,15,South,4,1,-1,3,1,0,1,1,West
13,15,West,3,-1,-1,4,1,0,1,1,West
12,15,West,2,-1,-1,5,0,0,1,1,West
11,15,West,1,-1,-1,6,0,0,1,1,West
10,15,West,-1,-1,-1,7,0,0,0,1,East
11,15,East,-1,-1,-1,6,0,0,1,1,East
12,15,East,-1,-1,-1,5,0,0,1,1,East
13,15,East,-1,-1,-1,4,1,0,1,1,East
14,15,East,-1,-1,-1,3,1,0,1,1,East
15,15,East,-1,-1,-1,2,0,0,1,1,East
16,15,East,-1,-1,-1,1,0,0,1,1,East
10,1,East,6,4,5,13,0,0,1,1,East
11,1,East,7,5,4,12,1,0,1,1,North
11,2,North,6,4,3,11,1,1,0,0,North
11,3,North,5,3,2,10,0,1,1,0,West
10,3,West,4,2,3,11,0,0,1,1,West
9,3,West,3,3,4,12,1,0,1,1,North
9,4,North,2,2,3,11,1,1,0,0,North
9,5,North,1,1,2,10,1,1,1,1,West
8,5,West,-1,2,3,11,0,0,1,1,West
7,5,West,-1,3,4,12,0,0,1,1,West
6,5,West,-1,4,5,13,1,1,1,1,North
6,6,North,-1,5,6,12,1,1,0,0,North
6,7,North,-1,6,7,11,0,1,0,1,East
7,7,East,-1,5,6,10,0,0,1,1,East
8,7,East,-1,4,5,9,0,0,1,1,East
9,7,East,-1,3,4,8,0,1,1,1,South
9,6,South,-1,2,3,9,1,1,0,1,South
9,5,South,-1,1,2,10,1,1,1,1,East
10,5,East,-1,-1,1,9,1,0,1,1,East
11,5,East,-1,-1,-1,8,0,0,1,0,West
10,5,West,-1,-1,-1,9,1,0,1,1,North
10,6,North,-1,-1,-1,8,1,1,1,0,North
10,7,North,-1,-1,-1,7,0,1,1,1,East
11,7,East,-1,-1,-1,6,0,0,1,1,East
12,7,East,-1,-1,-1,5,0,0,1,1,East
13,7,East,-1,-1,-1,4,0,1,1,0,South
13,6,South,-1,-1,-1,5,1,1,0,0,South
13,5,South,-1,-1,-1,6,1,1,0,1,East
14,5,East,-1,-1,-1,5,0,0,1,1,East
15,5,East,-1,-1,-1,4,1,0,1,1,North
15,6,North,-1,-1,-1,3,1,1,0,0,North
15,7,North,-1,-1,-1,2,0,1,0,1,East
16,7,East,-1,-1,-1,1,0,0,1,1,East
1,5,South,6,8,12,16,1,1,0,0,South
1,4,South,5,9,11,17,1,1,0,1,East
2,4,East,4,8,10,16,0,1,1,1,East
3,4,East,3,7,9,15,0,1,1,1,East
4,4,East,2,6,8,14,0,1,1,1,East
5,4,East,1,5,7,13,0,1,1,1,East
6,4,East,-1,4,6,12,0,1,1,1,East
7,4,East,-1,3,5,11,1,1,1,1,North
7,5,North,-1,2,6,10,1,1,0,0,North
7,6,North,-1,1,7,9,0,1,1,1,East
8,6,East,-1,-1,6,8,0,0,1,1,East
9,6,East,-1,-1,5,7,0,0,1,1,East
10,6,East,-1,-1,4,6,0,0,1,1,East
11,6,East,-1,-1,3,5,0,0,1,1,East
12,6,East,-1,-1,4,4,0,0,1,1,East
13,6,East,-1,-1,5,3,0,0,1,1,East
14,6,East,-1,-1,6,2,0,1,1,1,East
15,6,East,-1,-1,7,1,0,0,1,1,East
16,6,East,-1,-1,8,-1,0,1,1,1,South
16,5,South,-1,-1,7,-1,1,1,0,0,South
16,4,South,-1,-1,6,-1,1,1,1,1,South
16,3,South,-1,-1,5,-1,1,0,1,1,West
15,3,West,-1,-1,4,-1,1,0,1,1,West
14,3,West,-1,-1,3,-1,1,0,1,1,West
13,3,West,-1,-1,2,-1,1,0,1,1,West
12,3,West,-1,-1,1,-1,1,0,1,1,West
3,3,West,3,-1,-1,12,0,0,1,1,West
2,3,West,2,-1,-1,13,0,0,1,1,West
1,3,West,1,-1,-1,14,0,1,0,1,South
1,2,South,-1,-1,-1,13,1,1,0,0,South
1,1,South,-1,-1,-1,14,1,0,0,1,East
2,1,East,-1,-1,-1,13,0,0,1,1,East
3,1,East,-1,-1,-1,12,0,0,1,1,East
4,1,East,-1,-1,-1,11,0,0,1,1,East
5,1,East,-1,-1,-1,10,0,0,1,1,East
6,1,East,-1,-1,-1,9,0,0,1,1,East
7,1,East,-1,-1,-1,8,0,0,1,1,East
8,1,East,-1,-1,-1,7,0,0,1,1,East
9,1,East,-1,-1,-1,6,1,0,1,1,East
10,1,East,-1,-1,-1,5,0,0,1,0,West
9,1,West,-1,-1,-1,6,1,0,1,1,North
9,2,North,-1,-1,-1,5,1,1,0,0,North
9,3,North,-1,-1,-1,6,0,1,1,1,East
10,3,East,-1,-1,-1,5,0,0,1,1,East
11,3,East,-1,-1,-1,4,0,0,1,1,East
12,3,East,-1,-1,-1,3,0,0,1,1,East
13,3,East,-1,-1,-1,2,0,0,1,1,East
14,3,East,-1,-1,-1,1,0,1,1,0,South
15,6,Stop,19,10,13,18,1,1,1,1,East
16,6,East,20,11,12,17,1,1,1,1,East
17,6,East,21,12,11,16,1,1,1,1,East
18,6,East,22,13,10,15,1,1,1,1,East
19,6,East,23,14,9,14,1,1,1,1,East
20,6,East,24,15,8,13,1,1,1,1,East
21,6,East,25,16,7,12,1,1,1,1,East
22,6,East,26,17,6,11,1,1,1,1,East
23,6,East,27,18,5,10,1,1,1,1,East
24,6,East,28,19,4,9,1,1,1,1,East
25,6,East,29,20,3,8,1,1,1,1,North
25,7,North,28,19,2,7,1,1,1,1,North
25,8,North,27,18,1,6,1,1,1,1,North
25,9,North,26,19,-1,5,1,1,1,1,North
25,10,North,25,20,-1,4,1,1,1,1,North
25,11,North,24,21,-1,3,0,1,1,1,West
24,11,West,23,20,-1,4,0,1,1,1,West
23,11,West,22,19,-1,5,1,1,1,1,North
23,12,North,21,20,-1,4,1,1,1,0,North
23,13,North,22,21,-1,3,1,1,1,1,East
24,13,East,23,22,-1,2,1,0,1,1,East
25,13,East,24,23,-1,1,1,0,1,1,East
26,13,East,25,24,-1,2,1,0,1,1,North
26,14,North,26,25,-1,1,0,1,1,1,West
25,14,West,25,24,-1,-1,0,1,1,1,West
24,14,West,24,23,-1,-1,0,1,1,1,West
23,14,West,23,22,-1,-1,0,1,1,1,West
22,14,West,22,21,-1,-1,0,1,1,1,West
21,14,West,21,20,-1,-1,0,1,1,1,South
21,13,South,20,19,-1,-1,1,1,1,1,South
21,12,South,19,18,-1,-1,1,1,1,1,South
21,11,South,20,17,-1,-1,1,1,1,1,South
21,10,South,21,16,-1,-1,1,1,1,1,South
21,9,South,22,15,-1,-1,1,1,1,1,South
21,8,South,23,14,-1,-1,1,1,1,1,South
21,7,South,24,15,-1,-1,1,1,1,1,South
21,6,South,25,16,-1,-1,1,1,1,1,West
20,6,West,24,15,-1,-1,1,1,1,1,West
19,6,West,23,14,-1,-1,1,1,1,1,West
18,6,West,22,13,-1,-1,1,1,1,1,West
17,6,West,21,12,-1,-1,1,1,1,1,West
16,6,West,20,11,-1,-1,1,1,1,1,North
16,7,North,19,10,-1,-1,1,1,1,1,North
16,8,North,18,9,-1,-1,1,1,1,1,North
16,9,North,17,10,-1,-1,1,1,1,1,West
15,9,West,16,9,-1,-1,1,1,1,1,West
14,9,West,15,8,-1,-1,1,1,1,1,North
14,10,North,14,9,-1,-1,0,1,1,1,West
13,10,West,13,8,-1,-1,0,1,1,1,West
12,10,West,12,7,-1,-1,0,0,1,1,West
11,10,West,11,6,-1,-1,0,0,1,1,West
10,10,West,10,5,-1,-1,0,0,1,1,West
9,10,West,9,4,-1,-1,0,0,1,1,West
8,10,West,8,3,-1,-1,0,0,1,1,West
7,10,West,7,2,-1,-1,0,0,1,1,West
